cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"real","348683755","Basri Ket",58.000000,0.689655,"typal","typal",1.000000,0.551724,0.800000,0.550000,0.797500,0.000000,0.500000,0.009789,0.154024,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,97.100000,79.027835,14.432990,100.000000,89.700000,0.982759,0.400000,0.800000
"real","353995835","Heroes in a Half Shell",59.000000,0.745763,"aggro","control",0.480000,0.493237,0.661387,0.420000,0.563182,0.018661,0.509641,0.001144,0.031289,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,90.100000,74.492784,14.432990,100.000000,92.200000,0.881356,0.337070,0.661387
"real","348686032","Ashiok, Wicked Manipulator",56.000000,0.678571,"midrange","control",0.396000,0.521465,0.768474,0.470000,0.692632,0.048882,0.524587,0.007750,0.289189,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.248501,0.000000,20.000000,62.000000,69.373196,14.432990,100.000000,81.300000,0.910714,0.403132,0.768474
"real","368543269","Lonis, Cryptozoologist",61.000000,0.819672,"midrange","tokens",0.371250,0.628415,0.766667,0.630000,0.768600,0.021858,0.508850,0.008030,0.082331,1.000000,1.000000,0.020000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,92.200000,74.130928,14.432990,100.000000,90.400000,0.934426,0.390118,0.766667
"real","348707180","Marwyn, the Nurturer",64.000000,0.828125,"typal","typal",1.000000,0.750000,0.905660,0.750000,0.905660,0.062500,0.521739,0.004267,0.181889,1.000000,1.000000,0.000000,1.000000,0.000000,0.754717,1.000000,1.000000,,68.000000,74.000000,94.000000,89.029897,14.432990,100.000000,98.900000,0.984375,0.472518,0.905660
"real","374689401","Old Rutstein",58.000000,0.724138,"recursion","control",0.792000,0.637931,0.880952,0.440000,0.607619,0.132184,0.557789,0.004707,0.039602,1.000000,1.000000,0.023810,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,85.000000,75.587629,14.432990,100.000000,95.500000,0.758621,0.491385,0.880952
"real","355638172","Peter Parker // Amazing Spider-Man",63.000000,0.793651,"midrange","typal",0.618750,0.656085,0.826667,0.650000,0.819000,0.132275,0.556054,0.004426,0.047161,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.096476,0.000000,20.000000,81.700000,75.496907,14.432990,100.000000,93.400000,0.968254,0.459671,0.826667
"real","381596387","Niv-Mizzet, Parun",65.000000,0.723077,"spells","spells",0.990000,0.461538,0.638298,0.460000,0.636170,0.028127,0.515715,0.005563,0.373509,1.000000,1.000000,0.000000,1.000000,0.000000,0.808511,1.000000,1.000000,,0.000000,20.000000,71.500000,65.052577,14.432990,100.000000,88.800000,0.784615,0.329179,0.638298
"real","374717354","Gix, Yawgmoth Praetor",59.000000,0.661017,"control","control",0.330000,0.406780,0.615385,0.410000,0.620256,0.016949,0.510638,0.003098,0.210689,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.001810,0.000000,20.000000,92.200000,75.548454,14.432990,100.000000,94.300000,1.000000,0.314239,0.615385
"real","348702354","Professor Onyx",58.000000,0.706897,"midrange","midrange",0.198000,0.572449,0.809805,0.570000,0.806341,0.083943,0.539560,0.006478,0.263438,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,62.000000,71.447423,14.432990,100.000000,86.200000,0.913793,0.436939,0.809805
"real","358528120","Anti-Venom, Horrifying Healer",56.000000,0.696429,"control","control",0.330000,0.535714,0.769231,0.520000,0.746667,0.017857,0.508475,0.004177,0.121718,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.068564,0.000000,20.000000,75.800000,69.281443,14.432990,100.000000,71.000000,0.964286,0.391134,0.769231
"real","348645081","Samut, Vizier of Naktamun",60.000000,0.666667,"conversion","control",0.247500,0.400000,0.600000,0.370000,0.555000,0.033333,0.521739,0.001143,0.097646,1.000000,1.000000,0.000000,1.000000,0.000000,0.700000,1.000000,1.000000,,0.000000,20.000000,97.100000,73.372165,14.432990,100.000000,85.600000,1.000000,0.313043,0.600000
"real","380161592","Rowan, Scion of War",58.000000,0.810345,"spells","spells",1.000000,0.672414,0.829787,0.670000,0.826809,0.034483,0.513158,0.003167,0.182583,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120465,0.000000,20.000000,62.000000,69.835052,14.432990,100.000000,90.700000,0.793103,0.425812,0.000000
"real","348702951","Yuna, Grand Summoner",61.000000,0.721311,"control","control",0.990000,0.480874,0.666667,0.430000,0.596136,0.016393,0.508671,0.001557,0.037997,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,19.000000,85.300000,75.704124,14.432990,19.000000,91.300000,0.950820,0.339114,0.666667
"real","348705938","Kardur, Doomscourge",60.000000,0.783333,"aristocrats","aristocrats",1.000000,0.655556,0.836879,0.650000,0.829787,0.100000,0.541284,0.004620,0.106697,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.046917,0.000000,20.000000,85.000000,75.201031,14.432990,100.000000,97.700000,0.916667,0.452990,0.836879
"real","381158604","Tannuk, Steadfast Second",59.000000,0.491525,"spells","spells",0.198000,0.338983,0.689655,0.340000,0.691724,0.039548,0.530973,0.004216,0.130323,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,87.700000,65.904124,14.432990,19.000000,90.900000,0.559322,0.366189,0.689655
"real","348700675","Daretti, Rocketeer Engineer",59.000000,0.644068,"recursion","recursion",0.495000,0.491525,0.763158,0.490000,0.760789,0.000000,0.500000,0.001293,0.081316,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.026327,0.000000,19.000000,62.000000,68.871134,14.432990,19.000000,83.100000,0.779661,0.381579,0.763158
"real","348701655","Freyalise, Skyshroud Partisan",56.000000,0.767857,"typal","typal",1.000000,0.678571,0.883721,0.680000,0.885581,0.107143,0.542857,0.005615,0.104478,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,94.000000,66.074227,14.432990,19.000000,72.400000,0.964286,0.479734,0.883721
"real","348677741","Bartz and Boko",61.000000,0.737705,"midrange","midrange",0.123750,0.540984,0.733333,0.540000,0.732000,0.010929,0.505102,0.001935,0.156239,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.053607,0.000000,20.000000,85.000000,58.886598,14.432990,100.000000,99.800000,0.967213,0.370408,0.733333
"real","348700302","Raddic, Tal Zealot",61.000000,0.754098,"typal","typal",1.000000,0.655738,0.869565,0.660000,0.875217,0.114754,0.547945,0.004119,0.137909,1.000000,1.000000,0.000000,1.000000,0.000000,0.500000,1.000000,1.000000,,0.000000,20.000000,99.500000,78.346392,14.432990,100.000000,96.000000,1.000000,0.476474,0.869565
"real","348692178","The Locust God",64.000000,0.781250,"midrange","control",0.371250,0.518466,0.663636,0.510000,0.652800,0.000316,0.500152,0.002728,0.116820,1.000000,1.000000,0.000000,1.000000,0.020000,0.760000,1.000000,0.000000,-0.094032,0.000000,20.000000,95.700000,79.995876,14.432990,100.000000,99.100000,0.921875,0.331919,0.663636
"real","357781408","Teysa, Opulent Oligarch",66.000000,0.863636,"aristocrats","aristocrats",1.000000,0.700031,0.810562,0.680000,0.787368,0.016529,0.505973,0.004107,0.035920,1.000000,1.000000,0.000000,1.000000,0.035088,0.684211,1.000000,1.000000,,0.000000,20.000000,85.000000,72.315464,14.432990,100.000000,78.300000,0.924242,0.410123,0.810562
"real","373218812","Zada, Hedron Grinder",59.000000,0.847458,"typal","typal",1.000000,0.677966,0.800000,0.680000,0.802400,0.013867,0.505166,0.005871,0.216749,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,92.200000,78.646392,14.432990,100.000000,88.700000,1.000000,0.404133,0.800000
"real","363064349","Vraska, the Silencer",60.000000,0.716667,"control","control",0.990000,0.550000,0.767442,0.530000,0.739535,0.000000,0.500000,0.002182,0.081470,1.000000,0.000000,0.000000,1.000000,0.000000,0.325581,1.000000,1.000000,,0.000000,20.000000,85.000000,75.748454,14.432990,100.000000,95.100000,0.983333,0.383721,0.767442
"real","348703556","The Neutrinos",59.000000,0.881356,"aggro","aggro",1.000000,0.740113,0.839744,0.730000,0.828269,0.276836,0.615023,0.040369,0.274284,1.000000,1.000000,0.000000,1.000000,0.000000,0.692308,1.000000,1.000000,,7.000000,26.000000,87.700000,74.548454,14.432990,100.000000,99.600000,0.983051,0.516462,0.839744
"real","348655060","The Sentry, Golden Guardian",58.000000,0.534483,"midrange","midrange",0.495000,0.344828,0.645161,0.340000,0.636129,0.017241,0.512821,0.000474,0.159252,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,99.500000,72.785567,14.432990,100.000000,73.000000,0.982759,0.330852,0.645161
"real","363064196","Urabrask // The Great Work",59.000000,0.694915,"spells","spells",0.675000,0.618644,0.890244,0.620000,0.892195,0.127119,0.557252,0.003846,0.042347,1.000000,0.500000,0.012195,0.500000,0.000000,0.000000,0.000000,0.000000,-0.015718,0.000000,20.000000,63.700000,73.281443,14.432990,100.000000,95.600000,0.915254,0.496090,0.445122
"real","363680310","Lurrus of the Dream-Den",61.000000,0.836066,"aristocrats","aristocrats",1.000000,0.803279,0.960784,0.800000,0.956863,0.016393,0.505155,0.004569,0.170517,1.000000,1.000000,0.039216,1.000000,0.000000,0.000000,0.000000,1.000000,,100.000000,76.000000,92.200000,84.219588,14.432990,100.000000,70.600000,0.967213,0.485345,0.960784
"real","348690814","Sol'Kanar the Tainted",64.000000,0.531250,"recursion","recursion",0.990000,0.453125,0.852941,0.450000,0.847059,0.031250,0.517857,0.002370,0.111004,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.001921,0.000000,20.000000,87.700000,78.269072,14.432990,100.000000,92.600000,0.937500,0.441702,0.852941
"real","348695752","Buxton, Decorated Host",60.000000,0.750000,"midrange","midrange",0.618750,0.566667,0.755556,0.500000,0.666667,0.066667,0.531250,0.004203,0.027688,1.000000,1.000000,0.000000,1.000000,0.000000,0.666667,1.000000,0.000000,,0.000000,20.000000,83.600000,72.279381,14.432990,100.000000,83.600000,1.000000,0.401389,0.755556
"real","362546852","Thor Odinson",57.000000,0.789474,"spells","spells",0.891000,0.596491,0.755556,0.600000,0.760000,0.052632,0.523077,0.009884,0.180501,1.000000,0.000000,0.000000,0.000000,0.000000,0.155556,1.000000,1.000000,0.038450,0.000000,20.000000,70.700000,67.657732,14.432990,100.000000,65.400000,0.982456,0.395214,0.000000
"real","348705951","Combustion Man",61.000000,0.901639,"midrange","midrange",0.792000,0.704918,0.781818,0.700000,0.776364,0.043716,0.516000,0.005449,0.106546,1.000000,1.000000,0.000000,1.000000,0.000000,0.236364,1.000000,1.000000,,0.000000,20.000000,75.800000,74.115464,14.432990,100.000000,88.800000,1.000000,0.403418,0.781818
"real","357021563","Omnath, Locus of Creation",66.000000,0.803030,"control","control",1.000000,0.560606,0.698113,0.400000,0.498113,0.045455,0.521127,0.005894,0.133462,1.000000,1.000000,0.000000,1.000000,0.018868,0.792453,1.000000,1.000000,0.101097,0.000000,20.000000,92.200000,71.986598,14.432990,100.000000,66.800000,1.000000,0.363805,0.698113
"real","363658987","Borborygmos and Fblthp",56.000000,0.839286,"spells","spells",1.000000,0.750000,0.893617,0.750000,0.893617,0.089286,0.531646,0.003828,0.244241,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,68.000000,68.000000,60.100000,80.887629,14.432990,100.000000,82.200000,0.839286,0.475088,0.893617
"real","369986865","Karumonix, the Rat King",59.000000,0.661017,"recursion","typal",0.990000,0.548023,0.829060,0.510000,0.771538,0.039548,0.518717,0.007091,0.095041,1.000000,1.000000,0.025641,1.000000,0.000000,0.000000,0.000000,1.000000,-0.013122,0.000000,20.000000,85.000000,73.706186,14.432990,100.000000,99.700000,0.932203,0.430047,0.829060
"real","348707390","Mutagen Man, Living Ooze",47.000000,0.787234,"counters","counters",0.880000,0.680851,0.864865,0.680000,0.863784,0.212766,0.592593,0.012532,0.038007,1.000000,1.000000,0.000000,1.000000,0.000000,0.756757,1.000000,1.000000,,0.000000,20.000000,92.200000,62.671134,14.432990,100.000000,55.000000,0.914894,0.512513,0.864865
"real","378599175","The Notary Hobbits",61.000000,0.770492,"typal","typal",0.660000,0.540984,0.702128,0.490000,0.635957,0.049180,0.523810,0.008999,0.101756,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,87.700000,61.130928,14.432990,100.000000,99.700000,0.770492,0.367781,0.702128
"real","358528123","Vadrik, Astral Archmage",62.000000,0.790323,"spells","spells",0.990000,0.661290,0.836735,0.660000,0.835102,0.096774,0.539474,0.012525,0.485977,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,68.700000,75.034021,14.432990,100.000000,95.900000,0.838710,0.451396,0.836735
"real","348703207","The Balrog, Durin's Bane",59.000000,0.627119,"control","recursion",0.990000,0.584746,0.932432,0.580000,0.924865,0.016949,0.507353,0.002552,0.125642,1.000000,0.500000,0.013514,1.000000,0.000000,0.000000,0.000000,1.000000,0.036872,0.000000,19.000000,71.500000,68.955670,14.432990,19.000000,70.100000,1.000000,0.473072,0.932432
"real","371940355","K'rrik, Son of Yawgmoth",62.000000,0.758065,"control","recursion",1.000000,0.564516,0.744681,0.520000,0.685957,0.008065,0.503597,0.003112,0.212923,1.000000,0.500000,0.010638,1.000000,0.000000,0.404255,1.000000,0.000000,,0.000000,20.000000,73.800000,75.880412,14.432990,100.000000,97.600000,0.967742,0.375019,0.744681
"real","381596377","Oura, the Imitator",60.000000,0.666667,"spells","typal",0.693000,0.433333,0.650000,0.420000,0.630000,0.016667,0.509804,0.001070,0.240178,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.105631,0.000000,20.000000,95.700000,78.228866,14.432990,100.000000,95.300000,0.900000,0.331373,0.650000
"real","368543234","Vial Smasher the Fierce",57.000000,0.631579,"lifegain","lifegain",0.123750,0.421053,0.666667,0.420000,0.665000,0.052632,0.533333,0.003023,0.180481,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,90.100000,62.176289,14.432990,19.000000,91.700000,0.649123,0.355556,0.666667
"real","348654351","Sarkhan, Dragon Ascendant",59.000000,0.711864,"typal","typal",1.000000,0.627119,0.880952,0.630000,0.885000,0.067797,0.528571,0.006493,0.096877,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,73.098969,14.432990,100.000000,88.800000,0.966102,0.465646,0.880952
"real","348701111","Mm'menon, the Right Hand",58.000000,0.724138,"typal","typal",1.000000,0.642982,0.887927,0.640000,0.883810,0.157436,0.569753,0.049345,0.391438,1.000000,1.000000,0.000000,1.000000,0.000000,0.619048,1.000000,1.000000,,0.000000,20.000000,62.000000,57.958763,14.432990,100.000000,73.000000,0.982759,0.505899,0.887927
"real","348705546","Alania, Divergent Storm",59.000000,0.728814,"spells","spells",0.792000,0.627119,0.860465,0.630000,0.864419,0.169492,0.578125,0.011093,0.155304,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.020099,0.000000,19.000000,63.700000,74.518557,14.432990,19.000000,92.600000,0.796610,0.497456,0.860465
"real","348651000","Doc Aurlock, Grizzled Genius",60.000000,0.666667,"control","control",0.247500,0.416667,0.625000,0.420000,0.630000,0.050000,0.531915,0.002445,0.212275,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,85.000000,59.097938,14.432990,100.000000,94.300000,0.983333,0.332447,0.625000
"real","348701671","Tezzeret, Master of the Bridge",60.000000,0.733333,"midrange","midrange",0.990000,0.583333,0.795455,0.530000,0.722727,0.050000,0.522388,0.001688,0.117144,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.004301,0.000000,19.000000,67.700000,72.956701,14.432990,19.000000,88.900000,0.983333,0.415536,0.795455
"real","378298181","Wolverine, Best There Is",67.000000,0.731343,"lifegain","lifegain",0.123750,0.328358,0.448980,0.330000,0.451224,0.000000,0.500000,0.005616,0.119304,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,95.700000,73.710309,14.432990,19.000000,69.400000,0.955224,0.224490,0.448980
"real","348660637","Albiorix, Goose Tyrant // Wild Goose Chase",49.000000,0.775510,"control","control",1.000000,0.612245,0.789474,0.590000,0.760789,0.020408,0.508475,0.000966,0.099982,1.000000,1.000000,0.026316,1.000000,0.000000,0.000000,0.000000,1.000000,-0.002665,0.000000,20.000000,90.100000,69.007216,14.432990,100.000000,53.900000,0.979592,0.401427,0.789474
"real","351214491","Lathril, Blade of the Elves",55.000000,0.745455,"typal","typal",1.000000,0.654545,0.878049,0.620000,0.831707,0.035078,0.513767,0.002944,0.215824,1.000000,1.000000,0.000000,1.000000,0.000000,0.780488,1.000000,1.000000,,0.000000,20.000000,94.000000,67.649485,14.432990,100.000000,54.400000,0.945455,0.451112,0.878049
"real","348703829","Gogo, Master of Mimicry",57.000000,0.631579,"control","control",0.990000,0.385965,0.611111,0.370000,0.585833,0.035088,0.523810,0.002577,0.165593,1.000000,1.000000,0.027778,1.000000,0.000000,0.000000,0.000000,0.000000,-0.068283,0.000000,19.000000,76.100000,73.990722,14.432990,19.000000,95.300000,1.000000,0.320106,0.611111
"real","348703652","Nashi, Searcher in the Dark",58.000000,0.551724,"control","control",0.990000,0.413793,0.750000,0.380000,0.688750,0.034483,0.521739,0.007147,0.157092,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,75.800000,73.848454,14.432990,19.000000,97.100000,1.000000,0.391304,0.750000
"real","361176284","Marina Vendrell",62.000000,0.758065,"control","control",0.330000,0.521505,0.687943,0.480000,0.633191,0.032258,0.515957,0.001725,0.197235,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.068542,0.000000,20.000000,69.500000,73.046392,14.432990,100.000000,90.600000,0.951613,0.354949,0.687943
"real","348650515","Loki, God of Mischief",62.000000,0.645161,"typal","typal",1.000000,0.580645,0.900000,0.580000,0.899000,0.161290,0.580645,0.009162,0.265082,1.000000,1.000000,0.000000,1.000000,0.000000,0.500000,1.000000,1.000000,,0.000000,19.000000,77.500000,69.392784,14.432990,19.000000,83.000000,1.000000,0.522581,0.900000
"real","348671002","Grumgully, the Generous",59.000000,0.728814,"control","control",0.495000,0.508475,0.697674,0.450000,0.617442,0.033898,0.517241,0.003408,0.097326,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.027905,0.000000,20.000000,97.100000,77.727835,14.432990,100.000000,99.300000,0.983051,0.360866,0.697674
"real","348707277","Lluwen, Imperfect Naturalist",59.000000,0.830508,"aristocrats","aristocrats",0.990000,0.610169,0.734694,0.610000,0.734490,0.000000,0.500000,0.003795,0.171409,1.000000,1.000000,0.040816,1.000000,0.224490,0.673469,1.000000,1.000000,,0.000000,20.000000,87.700000,67.060825,14.432990,100.000000,98.600000,0.847458,0.367347,0.734694
