cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"real","381389297","Jon Irenicus, Shattered One",63.000000,0.698413,"midrange","midrange",0.618750,0.428571,0.613636,0.430000,0.615682,0.000000,0.500000,0.000939,0.009827,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.018776,0.000000,20.000000,73.200000,70.921649,17.525773,100.000000,95.600000,0.984127,0.306818,0.613636
"real","381385938","Millicent, Restless Revenant",64.000000,0.718750,"typal","typal",1.000000,0.703125,0.978261,0.700000,0.973913,0.125000,0.548780,0.012533,0.197423,1.000000,1.000000,0.000000,1.000000,0.000000,0.717391,1.000000,1.000000,,100.000000,62.000000,52.100000,78.529897,17.525773,100.000000,84.800000,1.000000,0.536850,0.978261
"real","381393762","Ardyn, the Usurper",62.000000,0.677419,"control","recursion",0.330000,0.483871,0.714286,0.450000,0.664286,0.016129,0.508475,0.004257,0.110761,1.000000,1.000000,0.023810,1.000000,0.000000,0.000000,0.000000,0.000000,0.051977,0.000000,20.000000,52.100000,60.670103,17.525773,100.000000,87.200000,0.919355,0.363196,0.714286
"real","381392620","Norin the Wary",62.000000,0.661290,"aggro","control",0.420000,0.500000,0.756098,0.350000,0.529268,0.064516,0.534483,0.004021,0.028388,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,0.000000,52.334021,17.525773,19.000000,99.900000,0.806452,0.404121,0.756098
"real","380719485","Kelsien, the Plague",65.000000,0.646154,"midrange","midrange",0.792000,0.400000,0.619048,0.400000,0.619048,0.000000,0.500000,0.000103,0.038988,1.000000,0.000000,0.000000,1.000000,0.000000,0.333333,1.000000,1.000000,0.056759,0.000000,20.000000,89.500000,74.694845,17.525773,100.000000,95.700000,0.984615,0.309524,0.619048
"real","381392618","Phage the Untouchable",59.000000,0.745763,"control","control",1.000000,0.525424,0.704545,0.440000,0.590000,0.033898,0.516667,0.003399,0.080963,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,70.400000,67.597938,17.525773,100.000000,99.600000,0.983051,0.364015,0.704545
"real","381383512","Sophia, Dogged Detective",68.000000,0.867647,"conversion","spells",0.371250,0.617647,0.711864,0.530000,0.610847,0.029412,0.512195,0.006170,0.067774,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,73.200000,70.251546,17.525773,100.000000,83.300000,1.000000,0.364613,0.711864
"real","381378532","Marina Vendrell",64.000000,0.625000,"spells","spells",0.456923,0.406250,0.650000,0.380000,0.608000,0.031250,0.520000,0.009179,0.125000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,41.616495,17.525773,100.000000,56.400000,0.546875,0.338000,0.650000
"real","381389049","Ayula, Queen Among Bears",67.000000,0.731343,"counters","counters",0.495000,0.417910,0.571429,0.420000,0.574286,0.059701,0.538462,0.015182,0.150713,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,52.100000,47.738144,17.525773,100.000000,54.100000,0.835821,0.307692,0.571429
"real","381392135","Lightning, Army of One",64.000000,0.703125,"midrange","midrange",0.396000,0.437500,0.622222,0.380000,0.540444,0.015625,0.509091,0.001097,0.159922,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,75.800000,72.202062,17.525773,100.000000,97.700000,0.937500,0.316768,0.622222
"real","381153622","Bre of Clan Stoutarm",59.000000,0.796610,"lifegain","lifegain",0.495000,0.728814,0.914894,0.730000,0.916383,0.237288,0.597222,0.009123,0.254439,1.000000,1.000000,0.021277,1.000000,0.000000,0.638298,1.000000,1.000000,,50.000000,60.000000,89.500000,82.678351,17.525773,100.000000,96.400000,0.966102,0.546395,0.914894
"real","381128405","Carmen, Cruel Skymarcher",64.000000,0.781250,"aristocrats","aristocrats",1.000000,0.609375,0.780000,0.610000,0.780800,0.057292,0.524664,0.006548,0.088266,1.000000,1.000000,0.000000,1.000000,0.000000,0.700000,1.000000,1.000000,,0.000000,20.000000,73.200000,69.839175,17.525773,100.000000,93.900000,0.843750,0.409238,0.780000
"real","381377527","Calix, Guided by Fate",67.000000,0.776119,"midrange","combo",0.396000,0.537313,0.692308,0.490000,0.631346,0.027891,0.513323,0.002419,0.148511,1.000000,1.000000,0.000000,1.000000,0.000000,0.365385,1.000000,0.000000,0.148346,22.500000,38.000000,71.900000,75.069072,17.525773,100.000000,97.000000,0.985075,0.355377,0.692308
"real","381134261","Commander Mustard",65.000000,0.784615,"typal","typal",1.000000,0.631857,0.805308,0.630000,0.802941,0.170319,0.577885,0.017407,0.159688,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,52.100000,58.078351,17.525773,100.000000,80.300000,0.969231,0.465376,0.805308
"real","381364500","Selvala, Heart of the Wilds",68.000000,0.808824,"tokens","control",0.330000,0.446078,0.551515,0.260000,0.321455,0.151961,0.602649,0.016848,0.123617,1.000000,1.000000,0.000000,1.000000,0.000000,0.745455,1.000000,1.000000,,0.000000,20.000000,70.900000,65.826804,17.525773,100.000000,76.800000,0.867647,0.332370,0.551515
"real","381367680","Anzrag, the Quake-Mole",64.000000,0.687500,"aggro","aggro",0.120000,0.218750,0.318182,0.210000,0.305455,0.005208,0.506024,0.000059,0.147111,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,75.300000,71.868041,17.525773,100.000000,98.800000,0.843750,0.161008,0.318182
"real","381372590","Maarika, Brutal Gladiator",62.000000,0.741935,"midrange","midrange",0.198000,0.456989,0.615942,0.450000,0.606522,0.069892,0.541401,0.004951,0.175406,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.234682,0.000000,20.000000,22.000000,55.461856,17.525773,100.000000,93.300000,0.951613,0.333472,0.615942
"real","380708600","Garnet, Princess of Alexandria",63.000000,0.650794,"control","control",1.000000,0.476190,0.731707,0.480000,0.737561,0.000000,0.500000,0.000291,0.156099,1.000000,1.000000,0.000000,1.000000,0.000000,0.463415,1.000000,0.000000,,0.000000,20.000000,75.800000,70.921649,17.525773,100.000000,94.400000,0.984127,0.365854,0.731707
"real","381390417","Kiora, Sovereign of the Deep",59.000000,0.677966,"control","control",0.990000,0.542373,0.800000,0.400000,0.590000,0.033898,0.516129,0.004310,0.051557,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.288089,0.000000,20.000000,66.700000,61.247423,17.525773,100.000000,93.800000,0.898305,0.412903,0.800000
"real","381370407","Amarant Coral",64.000000,0.625000,"midrange","midrange",0.123750,0.187500,0.300000,0.190000,0.304000,0.187500,1.000000,1.000000,0.187093,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,8.600000,52.684536,17.525773,100.000000,85.600000,0.828125,0.300000,0.300000
"real","381152056","Syr Vondam, Sunstar Exemplar",66.000000,0.772727,"midrange","midrange",0.866250,0.545455,0.705882,0.550000,0.711765,0.080808,0.540000,0.002575,0.029406,1.000000,1.000000,0.000000,1.000000,0.000000,0.784314,1.000000,1.000000,-0.045844,0.000000,19.000000,70.400000,66.051546,17.525773,19.000000,82.700000,0.984848,0.381176,0.705882
"real","381394396","Ghoulcaller Gisa",60.000000,0.833333,"typal","typal",1.000000,0.784512,0.941414,0.780000,0.936000,0.084512,0.528465,0.006072,0.109471,1.000000,0.000000,0.000000,1.000000,0.000000,0.600000,1.000000,1.000000,,100.000000,65.000000,56.100000,83.550515,17.525773,100.000000,100.000000,0.966667,0.497504,0.941414
"real","381393312","Torbran, Thane of Red Fell",66.000000,0.712121,"aggro","spells",0.300000,0.500000,0.702128,0.500000,0.702128,0.111111,0.562500,0.008939,0.028388,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.206991,0.000000,20.000000,66.700000,68.193814,17.525773,100.000000,86.700000,0.893939,0.394947,0.702128
"real","381419786","Vorinclex, Monstrous Raider",67.000000,0.820896,"counters","counters",0.594000,0.552239,0.672727,0.550000,0.670000,0.089552,0.544118,0.018838,0.124852,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,35.800000,53.247423,17.525773,100.000000,71.500000,0.865672,0.366043,0.672727
"real","381366678","Anim Pakal, Thousandth Moon",61.000000,0.655738,"spells","control",0.495000,0.459016,0.700000,0.360000,0.549000,0.047524,0.527297,0.005204,0.167966,1.000000,0.000000,0.000000,1.000000,0.000000,0.575000,1.000000,1.000000,,0.000000,20.000000,66.700000,71.084536,17.525773,100.000000,97.900000,0.819672,0.369108,0.700000
"real","381383282","Rakdos, Lord of Riots",72.000000,0.791667,"aristocrats","aristocrats",0.495000,0.583333,0.736842,0.580000,0.732632,0.013889,0.506024,0.012825,0.157391,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,74.300000,64.142268,17.525773,100.000000,69.100000,0.819444,0.372860,0.736842
"real","381392624","Kellan, the Kid",61.000000,0.770492,"spells","spells",0.990000,0.557377,0.723404,0.560000,0.726809,0.049180,0.523077,0.009336,0.145278,1.000000,1.000000,0.000000,1.000000,0.000000,0.489362,1.000000,1.000000,,0.000000,20.000000,52.100000,63.713402,17.525773,100.000000,94.700000,0.704918,0.378396,0.723404
"real","381390361","Myrkul, Lord of Bones",62.000000,0.661290,"control","midrange",0.330000,0.500000,0.756098,0.450000,0.680488,0.000000,0.500000,0.007345,0.122696,1.000000,1.000000,0.000000,1.000000,0.000000,0.536585,1.000000,1.000000,,0.000000,20.000000,53.400000,63.969072,17.525773,100.000000,96.600000,0.983871,0.378049,0.756098
"real","381365672","Liberty Prime, Recharged",63.000000,0.634921,"midrange","midrange",0.495000,0.428571,0.675000,0.380000,0.598500,0.015873,0.509434,0.002481,0.092527,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.057332,0.000000,20.000000,84.700000,65.661856,17.525773,100.000000,87.400000,0.857143,0.343868,0.675000
"real","381141755","Volo, Itinerant Scholar",63.000000,0.650794,"control","control",1.000000,0.492063,0.756098,0.410000,0.630000,0.079365,0.543860,0.005918,0.102478,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,19.000000,39.500000,58.975258,17.525773,19.000000,89.800000,0.952381,0.411211,0.756098
"real","381132524","Cayth, Famed Mechanist",63.000000,0.857143,"typal","typal",1.000000,0.730159,0.851852,0.730000,0.851667,0.222222,0.589744,0.012603,0.313855,1.000000,1.000000,0.000000,1.000000,0.000000,0.611111,1.000000,0.000000,,100.000000,76.000000,70.400000,84.286598,17.525773,100.000000,85.700000,0.873016,0.502374,0.851852
"real","381385210","Gornog, the Red Reaper",61.000000,0.606557,"typal","typal",1.000000,0.459016,0.756757,0.460000,0.758378,0.145885,0.594467,0.011045,0.266414,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,32.700000,55.158763,17.525773,100.000000,96.400000,0.983607,0.449867,0.756757
"real","381371153","Olivia Voldaren",61.000000,0.836066,"typal","typal",1.000000,0.819672,0.980392,0.820000,0.980784,0.273224,0.600000,0.013106,0.189564,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,100.000000,54.000000,42.500000,80.263918,17.525773,100.000000,98.200000,0.983607,0.588235,0.980392
"real","381198827","Tatyova, Benthic Druid",57.000000,0.859649,"tokens","tokens",0.165000,0.385965,0.448980,0.390000,0.453673,0.058480,0.540984,0.003582,0.192741,1.000000,1.000000,0.000000,1.000000,0.000000,0.693878,1.000000,1.000000,,0.000000,20.000000,0.000000,40.160825,17.525773,100.000000,73.700000,0.912281,0.242891,0.448980
"real","380700003","Myra the Magnificent",65.000000,0.800000,"spells","spells",1.000000,0.723077,0.903846,0.720000,0.900000,0.117949,0.544402,0.004585,0.058116,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,100.000000,75.000000,68.700000,91.616495,17.525773,100.000000,97.800000,0.892308,0.492055,0.903846
"real","381369859","Taii Wakeen, Perfect Shot",62.000000,0.758065,"spells","spells",0.990000,0.645161,0.851064,0.650000,0.857447,0.075269,0.530973,0.009027,0.131774,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,66.700000,69.354639,17.525773,100.000000,99.100000,0.854839,0.451892,0.851064
"real","381232935","Garland, Royal Kidnapper",63.000000,0.555556,"midrange","midrange",0.198000,0.428571,0.771429,0.430000,0.774000,0.021164,0.512658,0.000625,0.162529,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.159580,0.000000,20.000000,46.500000,61.393814,17.525773,100.000000,97.800000,0.873016,0.395479,0.771429
"real","381362943","Akiri, Line-Slinger",75.000000,0.880000,"spells","combo",0.495000,0.568889,0.646465,0.680000,0.772727,0.062222,0.528926,0.009643,0.329761,0.500000,0.750000,0.022727,1.000000,0.000000,0.181818,1.000000,0.000000,,94.700000,19.000000,87.600000,81.135052,17.525773,19.000000,60.500000,0.946667,0.341932,0.646465
"real","381156476","Damia, Sage of Stone",62.000000,0.693548,"lifegain","lifegain",0.123750,0.370968,0.534884,0.370000,0.533488,0.370968,1.000000,1.000000,0.251219,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,43.311340,17.525773,100.000000,96.200000,0.806452,0.534884,0.534884
"real","381135346","Sin, Spira's Punishment",62.000000,0.822581,"recursion","recursion",0.990000,0.647279,0.786888,0.650000,0.790196,0.018247,0.507148,0.004033,0.096660,1.000000,1.000000,0.019608,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,48.800000,55.744330,17.525773,100.000000,95.700000,0.967742,0.399069,0.786888
"real","380713264","Zurgo Helmsmasher",61.000000,0.688525,"midrange","control",0.742500,0.497268,0.722222,0.430000,0.624524,0.038251,0.520000,0.001652,0.037011,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,-0.081792,0.000000,20.000000,59.800000,64.775258,17.525773,100.000000,94.100000,0.934426,0.375556,0.722222
"real","381145205","Sarulf, Realm Eater",61.000000,0.770492,"counters","counters",0.396000,0.540984,0.702128,0.540000,0.700851,0.076503,0.538043,0.005264,0.059031,1.000000,1.000000,0.000000,1.000000,0.000000,0.446809,1.000000,1.000000,,0.000000,20.000000,75.300000,72.546392,17.525773,100.000000,96.800000,0.918033,0.377775,0.702128
"real","381389978","Coram, the Undertaker",60.000000,0.716667,"lifegain","recursion",0.165000,0.416667,0.581395,0.330000,0.460465,0.014478,0.508840,0.002473,0.205097,1.000000,1.000000,0.069767,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,50.600000,59.212371,17.525773,100.000000,90.500000,0.883333,0.295837,0.581395
"real","381147769","Thanos, the Mad Titan",59.000000,0.779661,"typal","typal",1.000000,0.644068,0.826087,0.640000,0.820870,0.169492,0.575758,0.009068,0.249780,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,49.900000,59.562887,17.525773,100.000000,90.700000,1.000000,0.475626,0.826087
"real","381391587","Sliver Overlord",68.000000,0.441176,"spells","spells",0.228462,0.411765,0.933333,0.320000,0.725333,0.088235,0.560000,0.015096,0.189832,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,2.700000,43.317526,17.525773,100.000000,57.600000,0.852941,0.522667,0.933333
"real","381381436","Golbez, Crystal Collector",59.000000,0.711864,"typal","typal",1.000000,0.661017,0.928571,0.660000,0.927143,0.067797,0.527027,0.005955,0.119737,1.000000,1.000000,0.000000,1.000000,0.000000,0.523810,1.000000,1.000000,,0.000000,19.000000,0.000000,51.861856,17.525773,19.000000,88.800000,0.949153,0.489382,0.928571
"real","381157499","Solphim, Mayhem Dominus",68.000000,0.602941,"control","control",0.330000,0.205882,0.341463,0.210000,0.348293,0.205882,1.000000,1.000000,0.061306,1.000000,1.000000,0.000000,1.000000,0.000000,0.170732,1.000000,1.000000,0.150785,0.000000,20.000000,71.900000,61.074227,17.525773,100.000000,59.100000,0.985294,0.341463,0.341463
"real","381378351","Rat King, Verminister",63.000000,0.841270,"aristocrats","aristocrats",1.000000,0.638929,0.759482,0.630000,0.748868,0.041045,0.516593,0.058272,0.353206,1.000000,1.000000,0.018868,1.000000,0.018868,0.641509,1.000000,1.000000,,0.000000,20.000000,52.100000,55.428866,17.525773,100.000000,95.900000,0.857143,0.392343,0.759482
"real","381391213","Omnath, Locus of Creation",56.000000,0.714286,"spells","spells",0.495000,0.428571,0.600000,0.430000,0.602000,0.059524,0.537313,0.004021,0.116925,1.000000,1.000000,0.000000,1.000000,0.025000,0.725000,1.000000,1.000000,,0.000000,20.000000,52.100000,54.311340,17.525773,100.000000,80.200000,0.678571,0.322388,0.600000
"real","381191336","Clavileño, First of the Blessed",62.000000,0.806452,"aristocrats","aristocrats",0.837692,0.709677,0.880000,0.710000,0.880400,0.129032,0.550000,0.010366,0.048070,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,84.600000,66.000000,58.100000,75.276289,17.525773,100.000000,94.100000,0.806452,0.484000,0.880000
"real","381384978","Syr Konrad, the Grim",65.000000,0.753846,"tokens","recursion",0.165000,0.630769,0.836735,0.460000,0.610204,0.061538,0.525641,0.005542,0.140885,1.000000,1.000000,0.020408,1.000000,0.142857,0.714286,1.000000,0.000000,,0.000000,20.000000,50.600000,60.379381,17.525773,100.000000,82.400000,0.892308,0.439822,0.836735
"real","381142660","Felix Five-Boots",61.000000,0.803279,"midrange","midrange",0.990000,0.573770,0.714286,0.520000,0.647347,0.000000,0.500000,0.003229,0.037382,1.000000,1.000000,0.000000,1.000000,0.000000,0.367347,1.000000,1.000000,,0.000000,19.000000,71.900000,70.847423,17.525773,19.000000,96.200000,0.950820,0.357143,0.714286
"real","381378267","Don Andres, the Renegade",64.000000,0.625000,"midrange","control",0.247500,0.312500,0.500000,0.240000,0.384000,0.015625,0.512821,0.004509,0.141120,1.000000,1.000000,0.000000,1.000000,0.000000,0.350000,1.000000,1.000000,0.215753,0.000000,20.000000,87.600000,65.804124,17.525773,100.000000,85.700000,0.890625,0.256410,0.500000
"real","369982297","The Legend of Arena",64.000000,0.406250,"spells","spells",0.152308,0.312500,0.769231,0.310000,0.763077,0.015625,0.512821,0.008391,0.040361,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,19.000000,0.000000,41.082474,17.525773,19.000000,54.100000,0.593750,0.394477,0.769231
"real","373192905","Arno Dorian",72.000000,0.819444,"recursion","recursion",1.000000,0.560185,0.683616,0.560000,0.683390,0.041667,0.519313,0.007435,0.078978,1.000000,1.000000,0.000000,1.000000,0.000000,0.542373,1.000000,1.000000,-0.087442,0.000000,20.000000,64.400000,59.086598,17.525773,100.000000,44.700000,0.930556,0.355011,0.683616
"real","381140759","Gretchen Titchwillow",69.000000,0.884058,"typal","typal",0.990000,0.661836,0.748634,0.660000,0.746557,0.222222,0.600877,0.021217,0.173988,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,,0.000000,20.000000,42.500000,48.321649,17.525773,100.000000,95.900000,1.000000,0.449837,0.748634
